ID,Title,AddressLine1,Town,StateOrProvince,Postcode,CountryID,Latitude,Longitude,DistanceUnit,RelatedURL,AccessComments,ContactTelephone1,ContactEmail,AddressLine2,ContactTelephone2
61441,Museo de la Ciencia,"Avenida Salamanca, 1",Valladolid,Valladolid,47014,210,41.659,-4.73448,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61440,Plaza del Pilar,"Calle Salduba, 8",Zaragoza,Zaragoza,50003,210,41.6567737433694,-0.881224146341083,0,http://www.vincipark.es,Located on the basement floor -3,976200139,info@vincipark.es,,
61439,Parking Ayuntamiento,Calle Milagro de Calanda,Zaragoza,Zaragoza,50003,210,41.65627,-0.877941,0,http://www.vincipark.es,Altura máxima de 1.85 m.,ND,info@vincipark.es,,
61438,Zaragoza Delicias,"Avenida Navarra, 92",Zaragoza,Zaragoza,50011,210,41.6578835828871,-0.911699526631651,0,http://www.comfersa.es/,,976 30 00 93,,,
61437,San Agustín,"Calle San Agustín, 1-3",Valladolid,Valladolid,47003,210,41.655886,-4.731132,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61436,Feria de Muestras,"Avenida Ramón Pradera, 2",Valladolid,Valladolid,47009,210,41.6555,-4.737709,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61435,César Augusto,"Avenida César Augusto, 60",Zaragoza,Zaragoza,50003,210,41.654578,-0.884032,0,http://www.vincipark.es,Nivel -3. 11 plazas.,976282184,info@vincipark.es,,
61434,Estacionamiento El Carmen,"Calle Marqués Casa Jiménez, 2",Zaragoza,Zaragoza,50004,210,41.650564,-0.885031,0,https://plus.google.com/10185179411...,,+34 976 235 393,,,
61433,Plaza del Milenio,"Avenida de José Luis Arrese, 3",Valladolid,Valladolid,47014,210,41.6501742,-4.7370548,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61432,Doctrinos,"Calle de los Doctrinos, 4",Valladolid,Valladolid,47001,210,41.649224,-4.729826,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61430,Parking de Colón,"Calle Estación del Norte, 1B",Valladolid,Valladolid,47007,210,41.643776,-4.727521,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61429,Casa de la india,"Calle India, 4",Valladolid,Valladolid,47007,210,41.64063,-4.733381,0,http://www.cidaut.es/eren/,Tarjeta ayuntamiento Valladolid,010,vehiculoelectrico@ava.es,,
61428,Centro comercial valsur interior,"Camino Viejo de Simancas, 19P",Valladolid,Valladolid,47008,210,41.623642,-4.752018,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61427,Centro comercial valsur exterior,"Paseo Zorrilla, 306",Valladolid,Valladolid,47008,210,41.622773,-4.748667,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61426,Emerix,"Calle del Cobalto, 40",Valladolid,Valladolid,47012,210,41.619746,-4.707716,0,http://www.emerix.es/,,+34 983290729,,,
61425,Agencia de innovacion,"Paseo de Zorrilla, 191",Valladolid,Valladolid,47008,210,41.618265,-4.747901,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61424,Grupo Cobra,"Avenida Madrid, 46",Valladolid,Valladolid,47008,210,41.61289,-4.72742,0,http://www.grupocobra.com/,,+34 983213198,jgmartin@grupocobra.com,,
61423,Cdo covaresa,"Calle Felipe Sánchez Román, s/n",Valladolid,Valladolid,47008,210,41.612484,-4.748992,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61422,PRAE Cañada Real,"Cañada Real, 326-386",Valladolid,Valladolid,47008,210,41.606281,-4.760892,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61421,Parking Atarazanas,"Calle Atarazanas, 12",Mérida,Badajoz,06800,210,38.9128801,-6.3451466,0,,,ND,,,
61420,Circuit de Catalunya,Camino Mas Moreneta,Montmeló,Montmeló,08160,210,41.566026,2.258772,0,http://www.circuitcat.com,,ND,,,
61419,Arévalo,Plaza del Real,Arévalo,Ávila,05200,210,41.064719,-4.720458,0,http://www.apea.com.es,,+34 920 206 230,apea@diputacionavila.es,,
61418,Cesvimap,"Calle Jorge de Santayana, 3",Ávila,Ávila,05004,210,40.6668,-4.685537,0,http://www.cesvimap.com,,+34 920 20 63 00,,,
61416,Parking museo de la ciencia,"Avenida Salamanca, 7R",Valladolid,Valladolid,47014,210,40.655418,-6.099545,0,http://www.cidaut.es/eren/,,010,vehiculoelectrico@ava.es,,
61415,Parking Avenida de Portugal,"Avenida Portugal, 51",Madrid,Madrid,28011,210,40.4149445,-3.7277009,0,http://www.madridmovilidad.es/es/ap...,,91 787 72 92,,,
61414,Parking Via Roma,"Via Roma, 4",Balears,Illes Balears,07012,210,40.579369,17.036496,0,http://www.movele.es/index.php/mod....,,ND,,,
61413,Las Rozas Renfe,"Carretera Via Servicio Las Rozas, 62",Las Rozas,Madrid,28231,210,40.567539,-3.918036,0,,,ND,,,
61412,Universidad de Alcalá,"Calle Euclides, 9A",Alcalá de Henares,Alcalá de Henares,28805,210,40.506782,-3.342034,0,http://www.botanicoalcala.es,,+34 918856406,jardin.botanico@uah.es,,
61411,BMW IBERICA Madrid,"Avenida de Burgos, 118",Madrid,Madrid,28050,210,40.488541,-3.672387,0,,,+34 913 35 05 05,,,
61410,Aparcamiento H: Avda Portugal,"Calle de Zaragoza, 15",Móstoles,Móstoles,28934,210,40.486197,-3.344691,0,http://blog.electromaps.com/2011/02...,,916645642/43,,,
61409,Cercanias Majadahonda,Majadahonda,Majadahonda,Majadahonda,28220,210,40.474679,-3.8452582,0,http://es.wikipedia.org/wiki/Estaci...,,ND,,,
61408,Gas Natural fenosa,"Avenida San Luis, 77",Madrid,Madrid,28033,210,40.472836,-3.663468,0,http://portal.gasnatural.com,,+34 917877248,,,
61406,Parking Estación ADIF,"Estación de Chamartin, Avenida Pio XII",Madrid,Madrid,28036,210,40.471433,-3.6839126,0,http://www.saba.es/es/aparcamientos...,,+34 917 337 350,estacion.mad.chamartin@saba.eu,,
61405,Marcelo Spínola 10,"Calle del Cardenal Marcelo Spínola, 10",Madrid,Madrid,28016,210,40.467278,-3.669803,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61404,Estación de Cercanías El Barrial,Calle Rafael Boti 62,Pozuelo de Alarcón,Madrid,28023,210,40.464394,-3.808103,0,http://www.comfersa.es,,ND,,,
61403,Parking Vinci Park Orense,"Calle de Orense, 50",Madrid,Madrid,28020,210,40.458001,-3.694258,0,http://www.vincipark.es/,,34915565072,,,
61402,La solana Padel,"Calle Tenerife, 7",Torrejón de Ardoz,Madrid,28850,210,40.457805,-3.457584,0,http://www.lasolanapadel.com,,+34 914953035,gerencia@lasolanapadel.com,,
61401,Paseo de la Castellana 160,"Paseo de la Castellana, 160",Madrid,Madrid,28046,210,40.457343,-3.688678,0,http://www.www.ibil.es,,+34 902 540 810,ibil@ibil.es,,
61400,Bueso Pineda,"Calle de Bueso Pineda, 29",Madrid,Madrid,28043,210,40.453937,-3.65569,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61398,La Ballena Azul,Avda. del Sol 20,Torrejón de Ardoz,Madrid,28850,210,40.449367,-3.482243,0,,,+34 916763682,laballenaazultorrejón@gmail.com,Pol. Industrial Las Monjas,+34 607233778
61397,Parking Nuevos Ministerios,"Paseo de la Castellana, 69",Madrid,Madrid,28046,210,40.447269,-3.691702,0,http://www.comfersa.es/,,+34 915 97 01 99,publicidad@comfersa.com,,
61396,Santa Engracia 115,"Calle Santa Engracia, 115",Madrid,Madrid,28010,210,40.438029,-3.700348,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61395,"Fernández de los Ríos, 42","Calle Fernández de los Ríos, 42",Madrid,Madrid,28015,210,40.43521747482015,-3.7092862635062147,0,http://www.www.ibil.es,,+34 902 540 810,ibil@ibil.es,,
61394,Parking Galaxia Moncloa,"Calle de Isaac Peral, 2",Madrid,Madrid,28008,210,40.434757,-3.718308,0,,,915 496 982,,,
61393,Paseo de la Castellana 33,"Paseo de la Castellana, 33",Madrid,Madrid,28010,210,40.432889,-3.688962,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61392,Castelló 105,"Calle de Castelló, 1015",Madrid,Madrid,28006,210,40.432227,-3.680931,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61391,Pozuelo,"Calle San Juan de la Cruz, 2",Pozuelo,Madrid,28223,210,40.43051437445615,-3.8088463841452267,0,http://www.ibil.es/ibilcard y www.pozuelod...,,+34 902 540 810,,,
61390,Manuel Silvela 16,"Calle de Manuel Silvela, 16",Madrid,Madrid,28010,210,40.430516,-3.699094,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61389,Fuencarral 114,"Calle de Fuencarral, 114",Madrid,Madrid,28010,210,40.429677,-3.702413,0,http://www.www.ibil.es,,+34 902 540 810,ibil@ibil.es,,
61388,Parking Serrano 3,"Calle de Serrano, 27-31",Madrid,Madrid,28001,210,40.426973,-3.687714,0,http://www.serranopark.es/medio_amb...,,914362085,,,
61387,Génova 24,"Calle de Génova, 24",Madrid,Madrid,28004,210,40.425903,-3.692601,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61386,Goya 36,"Calle de Goya, 34",Madrid,Madrid,28001,210,40.424871,-3.681347,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61385,Mercado San Antón,"Calle de Augusto Figueroa, 24",Madrid,Madrid,28004,210,40.422047,-3.697554,0,http://www.movilidadelectricamadrid...,,913300299,movilidad.electrica@emtmadrid.es,,
61384,Parking Serrano 1,"Calle de Serrano, 5-7",Madrid,Madrid,28001,210,40.421521,-3.688698,0,http://www.serranopark.es/medio_amb...,,914362085,,,
61383,Avenida de Antonio Maura,"Avenida de Antonio Maura, 8",Palma,Islas Baleares,07012,210,39.5686287094667,2.64644003908825,0,http://smap.palmademallorca.es/IMI/...,,34971727703,,,
61382,Plaza de la Lealtad,"Plaza Lealtad, 5",Madrid,Madrid,28014,210,40.415715,-3.692592,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61381,Parking ADIF,"Calle de Bailén, 16",Bilbao,Vizcaya,48003,210,40.412532,-3.713933,0,http://www.comfersa.es/,,94 415 30 71,,,
61380,Boadilla del Monte - Hermanos Machado,"Calle Hermanos Machado, 1503",Boadilla del Monte,Madrid,28660,210,40.40887,-3.89666,0,,,900215470,clientes@fenieenergia.es,,
61379,Estación de Atocha,"Avenida de la Ciudad de Barcelona, 2",Madrid,Madrid,28007,210,40.405859,-3.687117,0,http://www.saba.es/es/aparcamientos,,+34914684781,estacion.mad.atocha@saba.eu,,
61378,Ronda de Valencia,"Ronda de Valencia, 1",Madrid,Madrid,28012,210,40.405731,-3.699459,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61376,Cerro de la Plata,"Calle de Cerro de la Plata, 4",Madrid,Madrid,28007,210,40.400164,-3.675077,0,http://www.recargagic.com/,,+34 902 103 498,info@recargagic.com,,
61375,Kinépolis,"Calle Edgar Neville, 1",Pozuelo,Madrid,28223,210,40.39404,-3.7966,0,http://www.kinepolis.es,,915 12 70 00,,,
61374,Frevue,"Calle Maestro Arbós, 2",Madrid,Madrid,28045,210,40.389188,-3.695422,0,,,,,,
61373,Parking Avda Oeste,"Calle del Hospital, 1",Valencia,Valencia,46001,210,40.377118,-4.210793,0,,,ND,,,
61372,Universidad Europea,Complejo Universidad Europea de Madrid,Villaviciosa de Odón,Madrid,28670,210,40.37231,-3.916852,0,http://universidadeuropea.es/,,+34 902 23 23 50,alumni@uem.es,,
61371,Parking INSUR Cartuja,Calle Louis Braille,Sevilla,Sevilla,41092,210,40.362328,-3.917107,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61370,Centro Comercial Tres Aguas,"Av. San Martín de Valdeiglesias, 17X",Alcorcón,Alcorcón,28922,210,40.35679,-3.83038,0,http://www.peysi.es/,,+34 902 090 311,,,
61369,Aparcamiento Calle Luna,"Calle Pintor Murillo, 11",Móstoles,Móstoles,28933,210,40.326608,-3.870572,0,http://www.mostoles.es/mostoles/cm/...,,916645642/43,,,
61368,Aparcamiento Plaza del Turia,"Plaza del Turia, 1-2",Móstoles,Móstoles,28934,210,40.316832,-3.873245,0,http://blog.electromaps.com/2011/02...,,ND,,,
61367,Madrid Xanadú,"Calle del Puerto de Navacerrada, 10",Arroyomolinos,Arroyomolinos,28939,210,40.301016,-3.927334,0,http://www.madridxanadu.com/,,+34 902263026,,,
61366,Bricor Madrid Xanadú,"Calle Azucena, 7",Arroyomolinos,Madrid,28939,210,40.269164,-3.915136,0,http://www.bricor.es/bricor_es/carg...,,+34 91 648 25 59,,,
61365,Parking Principe Pio,"Calle de Mozart, 4",Madrid,Madrid,28008,210,40.221225,-3.853444,0,http://www.vincipark.es,,917580100,principepio@vincipark.es,,
61364,Lithica,"Camí Vell de Maó, 1",Ciudadela de Menorca,Islas Baleares,07760,210,40.003044,3.844748,0,http://www.lithica.es,,+34 971481578,shostal@lithica.es,,
61363,Universitat Jaume I,"CV-1520, 16",Castellón de la Plana,Castellón,12004,210,39.996909,-0.065583,0,http://www.uji.es,,+34 964 387 777,info@uji.es,,
61362,Parking Av. Portugal,"Avenida de Portugal, 51",Móstoles,Móstoles,28933,210,39.958105,-4.84349,0,,,ND,,,
61361,Parking Areal,"Calle del Arenal, 20",Vigo,Vigo,36201,210,39.872743,-3.729931,0,,,ND,,,
61360,Binissalem,"Camí del Pedaç, 8",Binissalem,Islas Baleares,07350,210,39.686186,2.838727,0,http://melib.caib.es/,,,,,
61359,Ayuntamiento,"Plaza del Cronista Chabret, 11-12",Sagunto,Sagunto,46500,210,39.681701,-0.278361,0,http://www.esharing.es,,+34 902702274,,,
61358,Puerto,"Av de la Hispanidad, 4",Sagunto,Sagunto,46520,210,39.665221,-0.228971,0,http://www.esharing.es,,+34 902702274,,,
61357,Parcebit,"Carrer Parc Bit-1, 2",Palma,Illes Balears,07120,210,39.637188,2.63793,0,http://www.movele.es/index.php/mod....,,,,,
61356,ParcBit,"Carrer Parc Bit-2, 4",Palma de Mallorca,Islas Baleares,07120,210,39.635946,2.631606,0,http://melib.caib.es/,Tarjeta MELIB,+34 971 17 63 00,,,
61355,UIB,Carrer Illa d'en Colom,Palma de Mallorca,Islas Baleares,07120,210,39.635746,2.647514,0,http://www.sampol.com/noticia.php?i...,,,,,
61354,Fenie Energía,"Carrer Teixidors, 16",Marratxí,Islas Baleares,07141,210,39.625164,2.716821,0,http://www.asinem.net,,+34 971770504,info@asinem.net,,
61353,NOVELEC,"Carrer Gremi de Ferrers, 41",Palma,Illes Balears,07009,210,39.60422,2.674432,0,http://www.novelec-electric.com,,971434482,dpto.tecnico@novelec-electric.com,,
61352,Parking Parc de Sa Riera,"Camí de Jesús, 29",Palma,Illes Balears,07011,210,39.593825,2.631899,0,http://www.movele.es/index.php/mod....,,ND,,,
61351,edrr iberdrola C.C osito,Kiabi,l'Eliana,Valencian Community,46183,210,39.5793037891155,-0.5316200380833607,0,,app iberdrola,,,,
61350,Ayuntamiento de Palma,"Carrer d'Aragó, 4",Palma,Palma,07006,210,39.573012,2.657433,0,,,,,,
61349,Parking Manacor,"Calle de Manacor, 66",Palma,Palma,07006,210,39.571195,2.665913,0,http://smap.palmademallorca.es,,34971247892,,,
61348,Ayuntamiento de Palma Conquistador 18,"Calle del Conquistador, 18",Palma,Palma,07001,210,39.568979,2.647294,0,,,,,,
61347,Endesa Palma,"Camino de Can Pastilla, 48",Palma,Palma,07007,210,39.547264,2.697335,0,,,,,,
61346,Parking Chile,"Calle Polo y Peyrolón, 1",Valencia,Valencia,46021,210,39.471242,-0.356232,0,,,963627927,chile@parking.lubasa.es,,
61345,Estación Joaquín Sorolla,"Carrer de Sant Vicent Màrtir, 167",València,València,46007,210,39.459218,-0.382908,0,http://www.comfersa.es/Aparcamiento...,,963803762,,,
61344,Parking Museo Luis de Morales,"Calle Encarnación, 29",Badajoz,Badajoz,06001,210,39.456983,-5.881714,0,,,ND,,,
61343,Edificio Embarcadero,"Calle Santa Cristina, 1",Cáceres,Cáceres,10195,210,39.446409,-6.390506,0,,,,,,
61342,Parking Plaza de la Concordia,"Plaza de la Concordia, 2",Sevilla,Sevilla,41002,210,39.427589,-0.469094,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61341,Parking Plaza Mayor,"Plaza de la Libertad, 1",Burgos,Burgos,09004,210,39.368804,-3.353643,0,,,+34 94 725 75 64,,,
61340,Parking Politécnica,"Calle Calvario, 4",Mérida,Mérida,06800,210,39.186937,-5.134076,0,,,ND,,,
61339,Cova de Can Marçà,Cova de Can Marçà,Puerto de San Miguel,Ibiza,07815,210,39.0827876,1.442497,0,http://www.covadecanmarsa.com,,971334776,juan.escandell@covadecanmarsa.com,,
61338,Parking República Argentina,"Avenida de República Argentina, 57-59",Gandía,Valencia,46702,210,38.969536,-0.185313,0,http://www.pavapark.com/index.php/servicio...,,962043373,info@espaiparking-gandia.com,,
61337,Parkin Calle Trebol,Calle Rabo de Buey,Badajoz,Badajoz,06800,210,38.927652,-6.336633,0,,,ND,,,
61336,Museo Abierto Mérida,"Avenida Juan Carlos I, 40",Mérida,Badajoz,06800,210,38.922416,-6.330294,0,,,,,,
61335,Parking Avda Juan Carlos I,"Calle Cabo Verde, 2",Mérida,Mérida,06800,210,38.919266,-6.336108,0,,,ND,,,
61334,Avenida de la Libertad,"Avenida Libertad, 21-23",Badajoz,Badajoz,06800,210,38.918359,-6.94144,0,,,,,,
61333,Felix Valverde Lillo,"Calle F Valverde Lillo, 8-10",Mérida,Badajoz,06800,210,38.917456,-6.345216,0,,,,,,
61332,Plaza Margarita Xirgú,"Calle Mariano José de Larra, 1",Mérida,Badajoz,06800,210,38.917242,-6.33921,0,,,,,,
61331,Valverde Lillo,"Calle F Valverde Lillo, 2",Mérida,Badajoz,06800,210,38.91696,-6.346069,0,http://www.conectateameridaybadajoz.es/,Tarjeta Conéctate a Mérida y Badajoz,,,,
61330,Paseo de Roma,"Paseo Roma, 1B",Mérida,Badajoz,06800,210,38.91553,-6.34815,0,http://www.conectateameridaybadajoz.es/,Tarjeta Conéctate a Mérida y Badajoz,,,,
61329,Estación de trenes,"Argüello Carvajal Teologo Siglo XVII, 10",Badajoz,Badajoz,06007,210,38.899715,-6.969233,0,,,,,,
61328,Parking Mercado de Triana,"Plaza Altozano, 1A",Sevilla,Sevilla,41010,210,38.889048,-6.387162,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61327,Viejo Vivero,"Avenida Manuel Saavedra Martínez, 28",Badajoz,Badajoz,06006,210,38.885128,-6.990809,0,,,,,,
61326,Plaza Alta,"Plaza San José, 9-10",Badajoz,Badajoz,06001,210,38.881781,-6.96921,0,,,,,,
61325,Piscina San Roque,"Calle Eugenio García Estop, 54",Badajoz,Badajoz,06008,210,38.87781,-6.94924,0,,,,,,
61324,Parking Conquistadores,"Calle General Manuel Saavedra Palmeiro, 5",Badajoz,Badajoz,06004,210,38.871014,-6.973981,0,,,ND,,,
61323,Estación de autobuses,"Calle José Rebollo López, 30",Badajoz,Badajoz,06010,210,38.866736,-6.974174,0,,,,,,
61322,Zona Deportiva La Granadilla,"Camino Granadilla, 1",Badajoz,Badajoz,06011,210,38.86187,-7.00319,0,,,,,,
61321,Inel,"Avenida del Textil, 67",Onteniente,Valencia,46870,210,38.8306218,-0.5779925,0,http://www.sainel.es,,670210927,sergio@inel.es,,
61320,Plaza del Ayuntamiento,"Calle Gabriel Miró, 2A",Altea,Alicante,03590,210,38.767227,-0.611986,0,http://www.pkal.es/,,+34 966 881 425,,,
61319,La Savina1,"Calle de Mare de Déu del Carme, 1",Formentera,Formentera,07870,210,38.732121,1.417032,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61318,Sa Roqueta,Carrer Proyecto Sr-1,Formentera,Formentera,07871,210,38.731537,1.443729,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61317,La Savina2,"Calle de Denia, 1-11",Formentera,Formentera,07870,210,38.728696,1.420168,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61316,Carrer Filà Almogàvers I,Carrer Filà Almogàvers I,Alacant / Alicante,Alacant / Alicante,03804,210,38.71049152751907,-0.4625302224522727,0,,,966528110,,,
61315,Bautista Sanz,"Avinguda Hispanitat, 4",Alcoi/Alcoy,Alicante,03804,210,38.706549,-0.469683,0,http://www.bautistasanz.com,,+34 965332952,info@bautistasanz.com,,
61314,Sant Ferran ses Roques,"Calle de Sant Jaume, 2-22",Formentera,Formentera,07871,210,38.706396,1.457411,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61313,Sant Francesc Xavier 2,"Calle de Ramón Llull, 4",Formentera,Formentera,07860,210,38.705442,1.428822,0,http://www.consellinsulardeformente...,,+34 972321210,,,
61312,Sant Francesc Xavier 1,"Calle de Desarrolla, 58",Formentera,Formentera,07860,210,38.704041,1.427143,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61311,Enilec,"Avinguda l'Alameda, 27",Alcoi,Alicante,03803,210,38.70057,-0.479099,0,http://www.enilec.com,,+34 965335933,infol@enilec.com,,
61310,CNH2,"Calle Fernando el Santo, 70",Puertollano,Ciudad Real,13500,210,38.697626,-4.111947,0,http://www.cnh2.es/punto-de-recarga/,,+34 926 420 682,info@cnh2.es,,
61309,Electronova,"Plaça Miquel Hernández, 6",Alcoi,Alicante,03802,210,38.696343,-0.484452,0,,,+34 965339246,electronova@fiecov.es,,
61308,Alcoi,Plaza Ramón y Cajal,Alcoy,Alicante,03801,210,38.695525,-0.473412,0,,,+34 965537100,,,
61307,Ca Marí,"Carrer de Camino de Simonet, 1",Formentera,Formentera,07871,210,38.686174,1.464222,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61306,Es Caló de Sant Agustí,"Calle de Sant Agustí, 2",Es Caló,Formentera,07872,210,38.67727,1.517239,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61305,El Pilar de La Mola,"Av de la Mola, 45-115",Formentera,Formentera,07872,210,38.668672,1.55624,0,http://www.consellinsulardeformente...,,+34 971321210,,,
61303,Parking CEAM,"Carrer l'Estatut, 10P",Altea,Alicante,03590,210,38.602869,-0.048109,0,,,+34 637 71 93 81,,,
61302,Playa Muchavista,"Avinguda Jaume i el Conqueridor, 65",El Campello,Alicante,03560,210,38.39858,-0.406603,0,,,,,,
61301,Parking Europa,"Calle de Alfonso Guixot, 3",Alicante,Alicante,03010,210,38.3627928,-0.4927008,0,http://garajeeuropa.es/centros/Pint...,,965916947,,,
61300,Parking La Lonja,"Calle del Capitán Segarra, 12",Alicante,Alicante,03004,210,38.349509,-0.486816,0,http://www.garajeeuropa.es/parking-...,,+34 965 14 40 80,geuropa@garajeeuropa.es,,
61299,Parking Europa,"Calle del Club de Fútbol Hércules, 4",Alicante,Alicante,03008,210,38.3358114,-0.5085528,0,http://garajeeuropa.es/centros/AvMe...,,ND,,,
61298,Parking Parc de Sa Riera,"Calle Jesus, 27-29",Palma de Mallorca,Palma de Mallorca,07010,210,38.047288,-4.172791,0,,,+34 971 755 264,,,
61297,Parking Torre de Hércules,"Carretera de Circunvalacion, 1-15",Corunna,Corunna,15002,210,38.019643,-3.370447,0,http://portal.gasnatural.com/servle...,,690372673,,,
61296,MOTOS Alfonso X El Sabio,"Calle Santa Clara, 8",Murcia,Murcia,30008,210,37.987809,-1.130188,0,http://www.energiamurcia.es/,,+34 968 200293,alem@ayto-murcia.es,,
61295,Makro,"Calle Jeronimo Molina Garcia, 2-17",Murcia,Murcia,30012,210,37.959641,-1.134474,0,https://www.makro.es/centros-de-neg...,,968 34 61 52,atencionclientes.16@makro.es,,
61294,Paseo de la Victoria,"Paseo de la Victoria, 33-35",Cordova,Cordova,14004,210,37.883606,-4.784568,0,http://www.vimcorsa.com/,,957294824,,,
61293,Sevilla The Style Outlets,"Calle Finca los Espartales, 24",Sevilla,Sevilla,41309,210,37.439542,-5.885559,0,http://Sevillathestyleoutlets.es,,,sevilla.tso@neinver.com,,
61292,Cartuja Leonardo Da Vinci,"Calle Leonardo Da Vinci, 19",Sevilla,Sevilla,41092,210,37.40841,-6.00675,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61291,Parking Macarena,"Calle Doctor Fedriani, 18",Sevilla,Sevilla,41009,210,37.406737,-5.985376,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61290,PRODETUR,"Calle Jacques Cousteau, 1",Sevilla,Sevilla,41092,210,37.4066,-6.00552,0,,,,,,
61289,Plaza del Doctor Fortún,"Plaza Doctor Fortún, 2",Águilas,Murcia,30880,210,37.405423,-1.579896,0,http://www.ayuntamientodeaguilas.or...,,+34 968 418 848,,,
61288,Concejal Alberto Jiménez,"Calle Avicena, 3",Sevilla,Sevilla,41009,210,37.404383,-5.994543,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61287,Avenida Montes Sierra 36,"Avenida Montes Sierra, 36",Sevilla,Sevilla,41007,210,37.39728,-5.947282,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61286,Cartuja Pabellón de la Naturaleza,Camino de los Descubrimientos,Sevilla,Sevilla,41092,210,37.396139,-6.007229,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61285,Emasesa,"Calle Economía, 7",Sevilla,Sevilla,41007,210,37.393914,-5.948707,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61284,Parking José Laguillo,"Avenida José Laguillo, 5",Sevilla,Sevilla,41003,210,37.393885,-5.982635,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61283,Avenida Reyes Católicos,"Calle Reyes Católicos, 11",Sevilla,Sevilla,41001,210,37.388584,-6.000206,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61282,Tussam Cocheras Metro-centro,"Avenida Málaga, 5",Sevilla,Sevilla,41004,210,37.382377,-5.98616,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61281,San Francisco Javier,"Avenida San Francisco Javier, 21",Sevilla,Sevilla,41005,210,37.378154,-5.974459,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61280,Parking INSUR,"Avenida Diego Martínez Barrio, 10",Sevilla,Sevilla,41013,210,37.374513,-5.97634,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61279,Salmedina esquina Corpus Christi,"Calle Salmedina, 6",Sevilla,Sevilla,41012,210,37.36844019999999,-5.9890795000000026,0,http://www.sevillatienesupunto.org,,+34 954 287 488,,,
61278,Puerto de Gelves,Calle de PuertoGelves,Gelves,Sevilla,41120,210,37.34031,-6.023952,0,http://www.puertogelves.com/,,+34 955 76 12 12,info@puertogelves.com,,
61277,Sevilla Factory Dos Hermanas,"Av del Ingeniero José Luis Prats, 46",Dos Hermanas,Dos Hermanas,41703,210,37.289907,-5.942941,0,http://www.sevillafactory.com/,,+34 954997297,,,
61276,Parking Mercado del Arenal,"Calle Genil, 26",Sevilla,Sevilla,41001,210,37.38729494275926,-6.000516000663776,0,http://www.sevillatienesupunto.org,,954 287 488,,,
61275,Cementerio de la salud,"Av del Conde de Vallellano, 8",Cordova,Cordova,14004,210,37.202804,-7.326597,0,http://www.vimcorsa.com/,,957294824,,,
61274,Hospital Clínico,"Calle de San Juan Bosco, 11",Zaragoza,Zaragoza,50009,210,37.182347,-5.778133,0,http://www.vincipark.es/ficha.php?i...,,976791999,clinico.epsa@vincipark.es,,
61273,Parking La Ilusión,"Calle María Guerrero, s/n",Granada,Granada,18004,210,37.181369,-3.616105,0,,,671 820 129,,,
