IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,AddressInfo,Connections,NumberOfPoints,GeneralComments,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID
false,,60705,8E3FD273-F58F-4AE4-847D-54566D222A91,25,,1,,"61051|95 AjBCN-ETRA-COBRA Maragall-Olesa |Pla\u00e7a de Maragall, 21|Barcelona |210|41.420052|2.181559|93.291.41.50 |24h |0",76955|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60704,DD1BECCB-70CA-4161-A018-F8BF571CB71B,25,,1,,"61050|10 AjBCN-Endesa Guip\u00fascoa |Rambla de Guip\u00fascoa, 103-105|Barcelona |210|41.4200135|2.20166990000007|93.291.41.50 |24h |0",76954|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60702,1C5D987B-3923-452C-93C0-F9D6CC26977F,25,,1,,"61048|B:SM 26 - Pg. Maragall (C.A.P.) |Passeig  de Maragall, 54|Barcelona |210|41.416515|2.180421|93.435.10.39 | |0",76951|28|50|2|32|220|7|10|76952|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/maragall-2039-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60701,E4CAEAB4-2A06-4953-9EC0-6D12DCBCBA34,1,206,1,,"61047|EdRR-Meridiana-Estaci\u00f3 BUS (DC50kW AC43kW) |Avinguda Meridiana, 400E|Barcelona |08030|210|41.43101|2.18339|93.291.41.50 |24h |0",76948|33|50|3|100|400|50|30|76949|2|50|3|100|400|50|30|76950|25|50|3|100|400|43|20,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2019-12-20T09:14:00Z,2,2016-02-07T04:06:00Z,100
false,,60700,D710AA56-297D-4DCB-B140-7C146DB9CB9E,25,,1,,"61046|01 AjBCN-Endesa-Clinica Delfos |Avinguda de Vallcarca, 154|Barcelona |210|41.41396|2.142913|93.291.41.50 |24h |0",76947|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60699,7A4D484A-905C-4BB6-856C-6C28DBA22E9B,25,,1,,"61045|B:SM 30 - Pla\u00e7a del F\u00f2rum  |Carrer del Camp de la Bota 4C, - Pla\u00e7a Ernest Narc\u00eds i Roca|Barcelona |210|41.413015|2.221156|93.356.11.99 | |0",76945|28|50|2|32|220|7|10|76946|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/pl-forum-2033-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60698,60618A52-274E-4B52-9CCF-0CC2BACA01CA,25,,1,,"61044|06 AjBCN-Endesa-Forum-RamblaPrim |Rambla de Prim, 19|Barcelona |210|41.41161975311658|2.2185080498456955|93.291.41.50 |24h |0",76944|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60697,9039355B-E039-44EB-BD94-9A55EFD71664,1,45,1,,"61043|B:SM 18 - Marina Gracia |Carrer de la Marina, 345|Barcelona |08025|210|41.4091952882398|2.16813139009162|93.450.04.49 |0",76942|25|50|2|16|220|3.5|10|6|76943|28|50|2|16|220|3.5|10,6,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/marina-gracia-2027-es.html,50,2019-12-20T09:13:00Z,2,2016-02-07T04:06:00Z,100
false,,60696,103B410E-7522-4B62-81B1-A96B4DCF615F,25,,1,,"61042|08 AjBCN-Endesa |Carrer de Crist\u00f3bal de Moura,24 - Carrer de Bac de Roda|Barcelona |210|41.408447|2.202893|93.291.41.50 |24h |0",76941|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60694,489A3C15-187B-4AEA-BA46-1DDAFD9D8E42,25,,1,,"61040|16 AjBCN-Endesa |Carrer de Balmes,422 - Carrer de Castanyer|Barcelona |210|41.407269|2.138413|93.291.41.50 |24h |0",76939|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60692,9608411C-5AB5-468E-9E9E-13E6378128C0,25,,1,,"61038|B:SM 13 - Garc\u00eda F\u00e0ria |Passeig de Garcia F\u00e0ria, 71|Barcelona |210|41.4067|2.2184|93.356.09.17 | |0",76936|28|50|2|32|220|7|10|76937|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/garcia-faria2406-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60689,A02F34B9-09A1-4D77-A395-4ACA9971872B,25,,1,,"61035|B:SM 28 - Pla\u00e7a Joanic |Carrer de l'Escorial, 1 - Pl. Joanic, 1|Barcelona |210|41.405746|2.162722|93.284.63.45 | |0",76930|28|50|2|32|220|7|10|76931|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/pl-joanic-2040-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60688,0FC9F309-D04A-42AB-B7C1-739521F284C4,25,,1,,"61034|085 MOBECPOINT- SCHNEIDER ELECTRIC |Carrer de Llull, 285|Barcelona |210|41.405085|2.207517|93.291.41.50 |24h |0",76929|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60687,8CA88F91-70DA-47A5-94CA-37ED6022E86A,25,,1,,"61033|B:SM 24 - Ona Gl\u00f2ries |Carrer de la Ciutat de Granada, 173-175|Barcelona |210|41.4047|2.1896|93.309.23.45 | |0",76928|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/ona-glories-2026-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60686,C64FCADB-9A04-4A63-AD63-BBACC29FA575,25,,1,,"61032|B:SM 34 - Rambla Poblenou |Rambla del Poblenou, 130|Barcelona |210|41.4044|2.1972|93.309.42.79 | |0",76927|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-04/ramblapoblenou2053es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60684,FDA7F7B4-ECCF-4D47-9E01-DB5C8F2232C8,25,,1,,"61030|B:SM 14 - Gr\u00e0cia motos |Carrer Gran de Gr\u00e0cia, 190|Barcelona |210|41.4033|2.152327|93.415.57.53 | |0",76924|28|50|2|32|220|7|10|76925|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/gracia-motos-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60683,0480F9EB-345B-46D9-8E83-9C1A657DD795,25,,1,,"61029|B:SM 1 - Almog\u00e0vers-Llacuna |Carrer de la Llacuna, 101, Carrer de Sancho d'\u00c0vila, 72|Barcelona |210|41.403202|2.19615|93.309.38.76 | |0",76923|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-01/almogavers-llacuna-2308-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60682,78706E57-6E7B-4667-92B4-2475F20C2C4F,25,,1,,"61028|B:SM 3 - Badajoz -Gl\u00f2ries |Carrer de Badajoz, 168|Barcelona |210|41.40316547542533|2.189422845840454|93.328.49.49 | |0",76921|28|50|2|32|220|7|10|76922|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-01/badajozglories.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60681,D6E7086B-B82D-47D8-B02F-9141AF4C1C5B,25,,1,,"61027|12 AjBCN-Endesa |Carrer Ind\u00fastria, 19 - Passeig de Sant Joan|Barcelona |210|41.402999497099266|2.165665850043297|93.291.41.50 |24h |0",76920|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60679,EDB988EF-74C3-48B5-BCAD-5730E3FC32C2,25,,1,,"61025|B:SM 29 - Pla\u00e7a de les Arts - TNC |Carrer de Padilla, 159|Barcelona |210|41.399536|2.185355|93.245.10.93 | |0",76917|28|50|2|32|220|7|10|76918|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/pl-de-les-arts-2028-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60678,FE963BC1-F965-41DB-AD1B-86F41D5DB22A,25,,1,,"61024|05 AjBCN-Endesa Dom\u00ednguez Miralles- J.V.Foix |Avinguda Josep Vicen\u00e7 Foix, 86|Barcelona |210|41.397507|2.119605|93.291.41.50 |24h |0",76916|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60677,7A34F7B7-7295-4866-A285-B578C4A8324B,25,,1,,"61023|29 AjBCN-22@ Ciutat de Granada |Carrer de la Ciutat de Granada, 17|Barcelona |210|41.396897|2.200017|93.291.41.50 |24h |0",76915|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60676,A0DBE53E-8372-411A-A324-0D29A0E20FB1,25,,1,,"61022|B:SM 6 -  Cardenal Sentmenat - Verg\u00f3s |Carrer del Cardenal de Sentmenat, 8|Barcelona |210|41.396853|2.126718|93.280.20.18 | |0",76913|28|50|2|32|220|7|10|76914|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-01/cardenal-sentmenat-vergos-2009-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60674,20313A61-9F1B-4761-8B97-4E700C1520CE,25,,1,,"61020|91 AjBCN-ETRA COBRA |Carrer d'Ausi\u00e0s March, 118|Barcelona |210|41.396236|2.18219|93.291.41.50 |24h |0",76911|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60673,A6EE68B3-FBA5-4D54-9A19-2515930CD2C5,25,,1,,"61019|108 MOBECPOINT-IESE Pearson |Avinguda  de Pearson, 19|Barcelona |210|41.3954372|2.103586500000006|93.291.41.50 |24h |0",76910|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60672,91F4DE6C-680F-4BAB-96D2-1BCD7BE5A990,25,,1,,"61018|88 AjBCN-ETRA COBRA Bruc-Consell de Cent |Carrer del Bruc, 84|Barcelona |210|41.394226|2.169715|93.291.41.50 |24h |0",76909|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60671,B92FC007-F9A5-45A2-A150-558FEA2088CC,25,,1,,"61017|93 AjBCN-ETRA-COBRA |Carrer d'Osi, 4|Barcelona |210|41.394203|2.123794|93.291.41.50 |24h |0",76908|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60670,E9E92D2B-8661-457A-836B-8DC1D750B15D,25,,1,,"61016|22 AjBCN-Endesa |Carrer de C\u00f2rsega, 264|Barcelona |210|41.393948|2.156007|93.291.41.50 |24h |0",76907|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60668,BA505C04-04D0-43E2-82FE-9FBD8E05A33F,1,1,1,,"61014|EdRR-Vil\u00b7la Olimpica-ES Repsol-McDonald's (DC50kW AC43kW) |Avinguda del Litoral,49,  Sortida 23- Carrer de Badajoz|Barcelona |08005|210|41.39347|2.20446|93.291.41.50 |24h |0",76903|33|50|3|100|400|40|30|76904|2|50|3|100|400|40|30|76905|25|50|3|100|400|40|30,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2020-07-26T16:54:00Z,2,2016-02-07T04:06:00Z,100
false,,60666,699888D7-F858-48DA-B8D4-8A000FBA701C,25,,1,,"61012|24 (eTAXI)-Villarroel- Diagonal (7.4kW) |Carrer de Villarroel,277-Avinguda  Diagonal|Barcelona |210|41.393005|2.146561|93.291.41.50 |24h |0",76901|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60664,599158AC-5FC2-48D3-AB3B-8592F2E8B2F5,25,,1,,"61010|15 AjBCN-Endesa Sarri\u00e0-Ricard Villa |Avinguda  de Sarri\u00e0, 130|Barcelona |210|41.392296|2.132156|93.291.41.50 |24h |0",76899|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60663,B1F0501A-638F-43A6-917B-CD049969B7AA,25,,1,,"61009|B:SM 9 - Cotxeres de Sarri\u00e0 |Passeig de Manuel Girona, 77|Barcelona |210|41.392246|2.128751|93.280.27.40 | |0",76897|28|50|2|32|220|7|10|76898|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-01/cotxeres-de-sarria.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60660,BCCE53DE-EAFA-415A-A81E-3E6F1925121A,25,,1,,"61006|28 AjBCN-Endesa-Arag\u00f3-Pl.Letamendi |Pla\u00e7a del Dr. Letamendi, 30-33|Barcelona |210|41.38925538477269|2.1613210067152977|93.291.41.50 |24h |0",76894|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60659,94FD7571-0007-42CB-9116-3461A66D7710,25,,1,,"61005|B:SM 40 - Wellington - Zoo |Carrer de Ramon Trias Fargas, 19|Barcelona |210|41.388797|2.192651|93.225.96.89 |7:30-21:30h |0",76893|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-04/wellington-zoo-2405-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60657,C1F516C1-DB96-4FD8-BF40-54028CF851A3,25,,1,,"61003|21 AjBCN-Endesa |Carretera d'Esplugues, 52 - Carrer Eduard Toldra|Barcelona |210|41.388088|2.107004|93.291.41.50 |24h |0",76891|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60656,F8DBC773-478C-4578-B983-CAF1B96F0342,25,,1,,"61002|23 AjBCN-Endesa Fontanella-Pl.Catalunya |Carrer de Fontanella, 1|Barcelona |210|41.387074|2.17142|93.291.41.50 |24h |0",76890|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60655,E4C1BCB5-F4A6-4858-94C9-A7702A60EFAC,25,,1,,"61001|B:SM 25 - P.R.Biom\u00e8dica |Carrer del Doctor Aiguader, 88|Barcelona |210|41.385662|2.193913|93.409.20.21 | |0",76888|28|50|2|32|220|7|10|76889|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/p-r-biomedica-2030-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60654,D6C4D241-A295-48AD-B61C-FBAC735042FC,25,,1,,61000|084 MOBECPOINT-ETSEIB |Carrer de Pasqual i Vila 22 - Avinguda  Diagonal|Barcelona |210|41.385166|2.116051|93.291.41.50 |24h |0,76887|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60652,D61308CB-5C12-4184-B403-6CFB057A0ABC,1,,1,,"60998|EdRR-Pla de Palau  (DC50kW AC43kW) |Pla de Palau, 4|Barcelona |08003|210|41.383084|2.182858|93.291.41.50 |24h |0",76883|33|100|76884|2|100|76885|25|100,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,100,2019-12-20T09:12:00Z,2,2016-02-07T04:06:00Z,100
false,,60651,D808F390-6E0E-490F-9677-807E3D10600B,25,,1,,"60997|B:SM 15 - Hospital del Mar |Passeig  Mar\u00edtim de la Barceloneta, 23-31|Barcelona |210|41.382737|2.194412|93.221.05.00 | |0",76881|28|50|2|32|220|7|10|76882|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/hospital-del-mar-2020-es.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60649,3C2406E9-19B0-4F46-B5D0-910AB452D36C,25,,1,,"60995|25 AjBCN-Endesa-Sants |Avinguda  de Josep Tarradellas, 1|Barcelona |210|41.380928|2.142103|93.291.41.50 |24h |0",76879|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60647,D57C4F8A-FAF0-4B44-9ED5-1B0EB9772F7E,25,,1,,"60993|B:SM 49 - Sant Rafael |Carrer de Sant Rafael, 15|Barcelona |210|41.379272|2.169613| | |0",76877|28|50|2|32|220|7|10,,,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60644,B6F48BFD-1DA6-4E89-AB3C-A2F49E22FC4E,25,,1,,"60990|20 (eTAXI)-Barceloneta - Joan de Borb\u00f3 (7.4kW) |Passeig Joan de Borb\u00f3 - Carrer de la Drassana, 1|Barcelona |210|41.37544422780801|2.1890386193990707|93.291.41.50 |24h |0",76873|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60643,18679CEC-9151-4E97-B101-62BE82696E4B,25,,1,,"60989|18 AjBCN-Endesa |Rambla Badal, 165 - Carrer de Sants|Barcelona |210|41.37533580948218|2.130439728498459|93.291.41.50 |24h |0",76872|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60641,7AAFF8E8-012C-406D-A475-0F1AEC2749FA,25,,1,,"60987|B:SM 33 - Pla\u00e7a Navas |Carrer de Jaume Fabra, 12|Barcelona |210|41.3744|2.1597|93.329.94.74 | |0",76869|28|50|2|32|220|7|10|76870|28|50|2|32|220|7|10,,http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-04/placanavases.html,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60639,95FF0D94-DB76-4DBF-8DE1-D03067AD68D5,25,,1,,"60985|89 AjBCN-ETRA-COBRA |Carretera del Prat, 42|Barcelona |210|41.359982|2.133193|93.291.41.50 |24h |0",76867|28|50|2|32|220|7|10,,https://w30.bcn.cat/APPS/portaltramits/portal/channel/default.html?&stpid=20100001027&style=empresa,50,2016-02-07T04:06:00Z,2,2016-02-07T04:06:00Z,100
false,,60637,5BBD395C-6E47-4B2C-9FC3-2A908425EC6A,1,,1,,60983|EdRR Cornell\u00e0 de Llobregat (AMB) (DC50kW AC44kW) |Carrer de Baltasar Oriol i Mercer-Avinguda de la Porta Diagonal|CORNELL\u00c0 DE LLOBREGAT |Barcelona |08940|210|41.35283784788072|2.0886261617590662|24h. No necessita tarjeta / No card needed|0,76863|33|50|3|100|400|40|30|76864|2|50|3|100|400|40|30|76865|25|50|3|100|400|40|30,,http://www.amb.cat/web/mobilitat/planificacio/vehicle-electric/actuacions-metropolitanes,50,2020-06-05T09:52:00Z,2,2016-02-07T04:06:00Z,100
false,,60634,6D61613E-0E03-462E-8A8B-33A42338A811,1,,1,,60980|EdRR El Prat de Llobregat (AMB) (DC50kW AC44kW) |Pla\u00e7a de la Volateria-Carrer de Canudas|EL PRAT DE LLOBREGAT |Barcelona |08820|210|41.31814|2.07481|24h |0,76858|33|50|3|100|400|40|30|76859|2|50|3|100|400|40|30|76860|25|50|3|100|400|40|30,,http://www.amb.cat/web/mobilitat/planificacio/vehicle-electric/actuacions-metropolitanes,50,2019-12-20T09:11:00Z,2,2016-02-07T04:06:00Z,100
false,,60275,2FF42C7B-BB6D-4B92-8A0D-CCAD4FAB9C3F,1,212,4,Free,60621|Parking Baluard|Raval de Robuster 47|Reus|TARRAGONA|43201|210|41.1528674|1.10897999999997|+34 977 300 006|amersam@amersam.com|http://www.amersam.com|0,76302|25|50|2|16|230|3.6|10|1|76303|28|50|2|16|230|3.6|10|1|100198|25|50|2|16|230|3.6|10|1|100199|28|50|2|16|230|3.6|10|1,2,,50,2016-07-13T18:23:00Z,1,2016-01-18T14:47:00Z,200
false,,57807,EC5643C6-9E47-431C-A03C-1D30D81C41A5,1,1,1,Free,58153|Lienzo Norte|Avenida de Madrid 102|Avila|Avila|05001|210|40.6598184759323|-4.70567828358071|920270838|info@lienzonorte.com|Enfrente del palacio de Congresos el lienzo norte|http://www.lienzonorte.es|0,73269|25|50|2|7.2|73270|28|50|2|3.6|10,1,Pedir tarjeta en recepci\u00f3n del palacio de congresos o en cafeter\u00eda el lienzo,50,2016-08-19T17:24:00Z,1,2015-12-25T22:47:00Z,200
false,,52678,EEEF14A1-4362-4C53-A57E-C9F97F7DBA29,1,206,4,Free,"53024|B:SM 22 - Mitre Putxet|Ronda General Mitre, 203|Barcelona|Barcelona|08023|210|41.405415|2.1425828000000138|93.212.13.43|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/mitre-putxet-es.html|0",65467|25|50|2|32|230|7.2|10|2|65468|28|50|2|16|230|3.6|10|2,2,Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card,50,2015-09-06T19:02:00Z,1,2015-09-06T19:02:00Z,200
false,,52677,D50B1C4C-2973-4397-AA09-98721F8E3F0C,1,206,4,Free,"53023|B:SM 17 - Litoral Port|Avinguda  del Litoral, 34|Barcelona|Barcelona|08005 |210|41.3885|2.1983|93.409.20.21|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/litoral-port-2023-es.html|0",65465|25|50|2|32|230|7.2|10|3|65466|28|50|2|16|230|3.6|10|3,3,CIRCUTOR CCL-WB-SL-MIX,50,2015-09-06T19:00:00Z,1,2015-09-06T19:00:00Z,200
false,,52675,54A2975B-E84F-44A9-9BF4-7E78BAEA4FD6,1,206,4,Free,"53021|B:SM 12 - Ferran Casablancas|Carrer de Josep Balari, 9|Barcelona|Barcelona|08022|210|41.401408|2.133986|93.417.93.56|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/ferran-casablancas-2015-es.html|0",65461|25|50|2|32|230|7.2|3|65462|28|50|2|16|230|3.6|3,3,There is an extra bay for motorcycle,50,2015-09-06T18:46:00Z,1,2015-09-06T18:46:00Z,200
false,,52674,1CF5B5A1-E084-4F4D-9FC9-F553DEE0AB61,1,206,4,Free,"53020|B:SM 20 - Marques de Mulhacen|Carrer de Marqu\u00e8s de Mulhac\u00e9n, 49-51|Barcelona|Barcelona|08034|210|41.394009|2.115265|93.205.02.09|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|0",65459|25|50|2|32|230|7.2|6|65460|28|50|2|16|230|3.6|6,6,"CIRCUTOR CCL-WB-SL-MIX
There are 2 extra bays for motorcycles",50,2015-09-06T18:42:00Z,1,2015-09-06T18:36:00Z,200
false,,52673,348A5C44-E16B-441F-8302-4B99A2480672,1,206,4,Free,"53019|B:SM 10 - Estaci\u00f3 Barcelona-Nord|Carrer d'Al\u00ed Bei, 54|Barcelona|Barcelona|08013|210|41.394238|2.181891|93.265.81.64|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-01/estacio-barcelona-nord.html|0",65457|25|50|2|32|230|7.2|4|65458|28|50|2|16|230|3.6|4,4,"CIRCUTOR CCL-WB-SL-MIX
There are 4 extra bays for motorcycles",50,2015-09-06T18:55:00Z,1,2015-09-06T18:34:00Z,200
false,,52672,7E7A4CCD-9824-4458-A680-6FF16F8BC203,1,206,4,Free,"53018|B:SM 19 - Marina Port|Carrer de la Marina, 13-17|Barcelona|Barcelona|08005|210|41.386972|2.197056|93.221.00.14|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-02/marina-port-2022-es.html|0",65455|25|50|2|32|230|7.2|7|65456|28|50|2|16|230|3.6|7,7,"CIRCUTOR CCL-WB-SL-MIX
There are 2 extra bays for motorcycles",50,2015-09-06T18:54:00Z,1,2015-09-06T18:31:00Z,200
false,,52669,E5782157-D495-46D3-88FB-0A3E9424A3BF,1,206,4,Free,"53015|B:SM 23 - Moll de la Fusta|Passeig de Colom, 31|Barcelona|Barcelona|08002|210|41.380864|2.183077|93.221.50.15|Aparcament p\u00fablic - Targeta BCN Live / Public parking - BCN Live card|http://www.aparcamentsbsm.cat/index.php/fichas-xarxa-03/moll-de-la-fusta-2004-es.html|0",65449|25|50|2|32|230|7.2|4|65450|28|50|2|16|230|3.6|4,4,"CIRCUTOR CCL-WB-SL-MIX
There is an extra bay for motorcycle",50,2015-09-06T18:51:00Z,1,2015-09-06T17:46:00Z,200
